root_label,time,method,model,cluster,marker_count,overlap_count,overlap_ratio,processed_genes
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,9,75,0,0.0,"['Xelaev18047453m.g', 'hbg2', 'Xelaev18022166m.g', 'Xelaev18047452m.g', 'hebp2', 'Xelaev18047462m.g', 'Xelaev18002241m.g', 'tspan32', 'col2a1', 'Xelaev18016080m.g', 'eif5b', 'acat1', 'act3', 'col3a1', 'Xelaev18037839m.g', 'col1a2', 'Xelaev18002248m.g', 'Xelaev18045303m.g', 'Xelaev18047430m.g', 'ctsb', 'nmral1', 'myl1', 'plat', 'slc10a4', 'Xelaev18032295m.g', 'cdk1', 'slc45a2', 'ctsl', 'sdsl', 'Xelaev18022531m.g', 'Xelaev18045095m.g', 'Xetrov90002579m', 'act3', 'ccnb1.2', 'loc100494945', 'ccnb1.2', 'Xelaev18045082m.g', 'actc1', 'Xelaev18047460m.g', 'Xelaev18047861m.g', 'atp6v1h', 'tal1', 'Xelaev18001106m.g', 'gp1bb', 'lyar', 'tnnt3', 'hba1', 'Xelaev18000342m.g', 'adck3', 'Xelaev18047608m.g', 'Xetrov90018123m', 'Xelaev18045100m.g', 'Xelaev18034929m.g', 'mbnl1', 'ckm', 'Xelaev18045052m.g', 'aqp3', 'duox1', 'Xelaev18018009m.g', 'myf5', 'sema7a', 'unnamed.L.3', 'rbpms2', 'rora', 'epyc', 'ctsh', 'scg3', 'crabp1', 'Xelaev18017456m.g', 'Xelaev18018196m.g', 'nts', 'lta4h', 'cttn.like.1', 'kera', 'pstpip1']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,10,75,0,0.0,"['ctgf', 'col2a1', 'col8a1', 'pdgfrl', 'hhip', 'itgbl1', 'epyc', 'timp.1', 'Xelaev18047453m.g', 'acta2', 'loc101733131', 'fn1', 'ptrf', 'enc1.2', 'naglu', 'glul.like.1', 'spon2', 'timp.1', 'ptx3', 'spon2', 'fam132a', 'col1a2', 'cthrc1', 'pdgfra', 'mrc2', 'sfrp2', 'otos', 'mmp23b', 'angptl2', 'htra1', 'anxa2', 'pthlh', 'eln1', 'Xelaev18044419m.g', 'serpine1', 'loxl3', 'Xelaev18041553m.g', 'kif2a', 'nkx3.2', 'emilin3', 'col8a1', 'col1a1', 'bcl2l10', 'inhba', 'txn', 'tnc.like', 'loc100495131.like', 'loc100049121', 'rtn2', 'tmem26', 'cdc42ep3', 'Xelaev18002248m.g', 'lama1', 'igsf10', 'f2rl3', 'cxcl12', 'aebp1', 'Xelaev18047430m.g', 'angptl7', 'fam101b', 'Xelaev18027940m.g', 'scarf2', 'mmp8', 'gpi', 'runx1', 'cd44', 'fn1', 'Xelaev18012967m.g', 'tgfb1', 'Xelaev18047452m.g', 'phlda1', 'col3a1', 'mst1', 'fam212a', 'tnfrsf11b']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,11,75,0,0.0,"['ckm', 'Xelaev18001106m.g', 'hbg2', 'Xelaev18022166m.g', 'Xelaev18002241m.g', 'Xelaev18047460m.g', 'mbnl1', 'Xelaev18045052m.g', 'Xelaev18045082m.g', 'ly6g6c', 'gphn', 'adck3', 'ccl42d', 'fn1', 'Xelaev18045095m.g', 'slc7a8', 'act3', 'gp1bb', 'Xetrov90011361m', 'Xelaev18020998m.g', 'loc100170419', 'col3a1', 'loc100492777', 'loc100487808', 'Xelaev18018009m.g', 'Xelaev18047452m.g', 'loc101732654.like', 'ube2c', 'Xelaev18047453m.g', 'Xelaev18045649m.g', 'Xelaev18037839m.g', 'tal1', 'mylpf', 'Xelaev18047462m.g', 'hebp2', 'Xelaev18022528m.g', 'Xelaev18000342m.g', 'apoc1.like', 'Xelaev18047430m.g', 'loc100493914', 'cnp.like', 'actc1', 'loc100494945', 'slc10a4', 'rnasek', 'Xelaev18002292m.g', 'ctsb', 'lyar', 'gpi', 'col1a2', 'lyg2', 'tspan32', 'rasl11a', 'atp6v1h', 'Xelaev18047861m.g', 'Xelaev18022529m.g', 'hba1', 'Xelaev18045307m.g', 'msra.1', 'Xelaev18022531m.g', 'eif5b', 'Xelaev18045100m.g', 'rtbdn', 'Xelaev18027940m.g', 'actc1', 'Xelaev18034626m.g', 'nmral1', 'fip1l1', 'col1a1', 'loc100494945', 'hbg1', 'Xetrov90018123m', 'slurp1l', 'plat', 'cdk1']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,12,75,1,0.013333333333333334,"['Xelaev18014965m.g', 'Xelaev18012141m.g', 'umod.2', 'Xelaev18015037m.g', 'Xetrov90018123m', 'itln1', 'upk2', 'loc100492852', 'akr1c2', 'Xelaev18047430m.g', 'snx31', 'Xelaev18038699m.g', 'krt12', 'ifnlr1', 'loc100490489', 'duox1', 'rbpms2', 'rora', 'unnamed.L.3', 'ctsl', 'sema7a', 'ctsh', 'Xelaev18018009m.g', 'eln2', 'slc24a5', 'Xelaev18018196m.g', 'scg3', 'pstpip1', 'fgf7', 'loc100490291', 'map1a', 'map1a.like', 'ttll13', 'c15orf26', 'loc100491930', 'loc100488087', 'rhcg', 'hapln3', 'acan', 'gnrhr2.nmi', 'crabp1', 'net1', 'Xelaev18017960m.g', 'pdzrn4', 'lta4h', 'myf5', 'nts', 'Xelaev18017456m.g', 'epyc', 'kera', 'dcn', 'lyz', 'ptprb', 'phlda1', 'syt1.like', 'nell2', 'cntn1', 'cttn.like.1', 'cav1', 'atp6ap1.1', 'il17rel', 'lamb4', 'Xelaev18017743m.g', 'efcab10.like', 'reln', 'fgl2', 'gata3', 'Xelaev18018612m.g', 'lep', 'odf3', 'nif', 'nefm', 'il1b', 'gp1ba', 'loc101731311']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,13,75,0,0.0,"['Xelaev18022166m.g', 'Xelaev18002241m.g', 'ckm', 'hbg2', 'Xelaev18022528m.g', 'Xelaev18047608m.g', 'Xelaev18045095m.g', 'epx', 'clca3p.like', 'Xelaev18047453m.g', 'hebp2', 'Xelaev18047460m.g', 'Xelaev18047861m.g', 'Xelaev18022531m.g', 'loc100492777', 'Xelaev18047430m.g', 'Xelaev18022529m.g', 'Xelaev18037638m.g', 'adck3', 'ikzf1', 'Xelaev18000342m.g', 'loc100493914', 'loc100488751', 'gpnmb', 'plat', 'Xelaev18045052m.g', 'Xelaev18047452m.g', 'Xelaev18045100m.g', 'Xelaev18047462m.g', 'itgae', 'Xelaev18045649m.g', 'tcn2', 'nmral1', 'Xelaev18045082m.g', 'lgmn', 'col1a2', 'Xelaev18037839m.g', 'loc100494945', 'ctsb', 'Xetrov90018123m', 'slc24a5', 'Xelaev18017960m.g', 'scg3', 'pstpip1', 'crabp1', 'Xelaev18018009m.g', 'sema7a', 'rora', 'cttn.like.1', 'rbpms2', 'ctsl', 'ctsh', 'duox1', 'Xelaev18018196m.g', 'unnamed.L.3', 'eln2', 'odf3', 'syt1.like', 'stab2', 'pah', 'lta4h', 'myf5', 'nts', 'Xelaev18017456m.g', 'epyc', 'kera', 'dcn', 'lyz', 'ptprb', 'phlda1', 'nell2', 'lep', 'pdzrn4', 'cntn1', 'cav1']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,14,75,1,0.013333333333333334,"['loc100490646', 'loc100490646', 'hes5.1', 'efcab10.like', 'hes9.2', 'slc1a3', 'hes5.1', 'efcab1', 'fbln2', 'fabp7', 'krt18', 'krt8', 'hes5.2', 'fn1', 'hey1', 'loc100497528', 'cst3', 'cldn5', 'krt18', 'ptn', 'cenpv', 'Xelaev18024815m.g', 'fabp3', 'hes5.2', 'hey1', 'Xelaev18046818m.g', 'ctgf', 'hoxb9', 'Xelaev18045052m.g', 'Xelaev18001106m.g', 'ctsb', 'ckm', 'col2a1', 'ctsh', 'sema7a', 'Xelaev18017960m.g', 'pstpip1', 'crabp1', 'c15orf26', 'ttll13', 'scg3', 'Xelaev18018009m.g', 'Xelaev18018196m.g', 'map1a.like', 'duox1', 'map1a', 'loc100490291', 'unnamed.L.3', 'slc24a5', 'rora', 'rbpms2', 'ctsl', 'fgf7', 'eln2', 'cttn.like.1', 'odf3', 'stab2', 'pah', 'lta4h', 'myf5', 'nts', 'Xelaev18017456m.g', 'epyc', 'kera', 'dcn', 'lyz', 'ptprb', 'phlda1', 'syt1.like', 'nell2', 'pdzrn4', 'cntn1', 'cav1', 'atp6ap1.1', 'il17rel']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,15,75,0,0.0,"['Xelaev18047452m.g', 'Xelaev18045082m.g', 'hbg2', 'Xelaev18047460m.g', 'loc100490489', 'hbg1', 'actc1', 'gstz1', 'col2a1', 'Xelaev18045649m.g', 'lyg2', 'Xelaev18047453m.g', 'Xelaev18047462m.g', 'hes6.1', 'Xelaev18047607m.g', 'txn', 'loc100170419', 'col3a1', 'Xelaev18014011m.g', 'loc100127564', 'Xelaev18002241m.g', 'Xelaev18000342m.g', 'loc100494945', 'Xetrov90001378m', 'Xelaev18037839m.g', 'ccnb1.2', 'Xelaev18047430m.g', 'mbnl1', 'col1a1', 'Xelaev18022166m.g', 'gcnt1', 'act3', 'nmral1', 'Xelaev18001106m.g', 'Xelaev18045095m.g', 'mmp8', 'Xelaev18047608m.g', 'tal1', 'hba1', 'col1a2', 'apoc1.like', 'Xelaev18045303m.g', 'myl1', 'tspan32', 'ikzf1', 'ckm', 'Xelaev18045052m.g', 'eif5b', 'krt12', 'top2a', 'slc7a8', 'tnnc2', 'Xelaev18045307m.g', 'myl1', 'Xelaev18045100m.g', 'Xelaev18045301m.g', 'col1a1', 'loc100494945', 'ube2c', 'lep', 'efcab10.like', 'cav1', 'atp6ap1.1', 'il17rel', 'Xelaev18017960m.g', 'cttn.like.1', 'Xelaev18019546m.g', 'lamb4', 'Xelaev18017743m.g', 'odf3', 'net1', 'Xelaev18019512m.g', 'gstp1', 'pstpip1', 'reln']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,16,75,2,0.02666666666666667,"['apoe', 'col1a2', 'Xelaev18009504m.g', 'loc549413', 'kera', 'loc100494786', 'sema3b', 'ereg', 'Xelaev18016080m.g', 'Xelaev18047453m.g', 'Xelaev18047452m.g', 'apoc1.like', 'postn', 'loc100494945', 'cotl1', 'Xelaev18026267m.g', 'areg', 'Xetrov90018123m', 'Xelaev18047430m.g', 'itgb4', 'ptafr', 'prss36', 'loc101734526', 'zswim4', 'Xelaev18028574m.g', 'ogn', 'dlx5', 'fermt1', 'timp.1', 'col4a5', 'loc100127564', 'cald1', 'Xetrov90028350m', 'bambi', 'gamt', 'loc100049121', 'tnni2', 'col2a1', 'Xelaev18047460m.g', 'krt12', 'dcn', 'Xelaev18009292m.g', 'ckm', 'kera', 'egfl6', 'ly6g6c', 'timp.1', 'Xelaev18038148m.g', 'krt19', 'clca3p.like', 'emp1', 'col1a2', 'loc100491788', 'itga2', 'ctgf', 'mmp8', 'ets2', 'Xelaev18001106m.g', 'Xelaev18022166m.g', 'cldn6.1', 'col6a2', 'loc100490088', 'ctsb', 'Xetrov90028350m', 'col3a1', 'col11a1.like', 'lgals4', 'ecm2.1', 'frem2', 'crabp1', 'pstpip1', 'rbpms2', 'sema7a', 'Xelaev18018009m.g', 'Xelaev18017960m.g']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,17,75,1,0.013333333333333334,"['crp.4', 'Xelaev18018927m.g', 'loc100496720', 'Xelaev18038244m.g', 'mmp9', 'mmp7', 'loc100493999.like', 'Xelaev18001106m.g', 'Xelaev18038149m.g', 'unnamed.S.7', 'grn', 'loc101733140', 'psap', 'rgs1', 'slc2a3', 'loc100492943', 'loc100490489', 'loc733459', 'fxyd5', 'ctss', 'Xelaev18036218m.g', 'plek', 'ly6g6c', 'Xelaev18009504m.g', 'cfp', 'plat', 'coro6.1', 'timp.1', 'slc24a5', 'cttn.like.1', 'duox1', 'map1a.like', 'Xelaev18017960m.g', 'pstpip1', 'crabp1', 'Xelaev18018196m.g', 'Xelaev18018009m.g', 'sema7a', 'fgf7', 'unnamed.L.3', 'rora', 'ctsh', 'map1a', 'loc100490291', 'scg3', 'rbpms2', 'ctsl', 'eln2', 'odf3', 'phlda1', 'dbn1', 'hk2', 'stab2', 'pah', 'lta4h', 'myf5', 'nts', 'Xelaev18017456m.g', 'epyc', 'kera', 'dcn', 'lyz', 'ptprb', 'syt1.like', 'lep', 'nell2', 'pdzrn4', 'cntn1', 'cav1', 'atp6ap1.1', 'il17rel', 'lamb4', 'Xelaev18017743m.g', 'ttll13', 'reln']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,18,75,2,0.02666666666666667,"['atp13a.like', 'loc100492852', 'itln1', 'Xetrov90018123m', 'krt16', 'Xelaev18015037m.g', 'Xelaev18022549m.g', 'dlx3', 'bhlha9', 'loc100492852', 'loc100490489', 'loc100494945', 'loc100491791', 'ly6g6c', 'umod.2', 'cyp26a1', 'dlx3', 'loc100485113', 'Xelaev18014807m.g', 's100a11', 'prdm1', 'loc100498371.like', 'spink2', 'loc549858', 'sp8', 'fam83b', 'ppp1r3c.2', 'Xelaev18045052m.g', 'mb21d1', 'aifm3', 'dkk1', 'krt', 'bmp4', 'loc101734375', 'sds', 'aldob', 'msx2', 'txn', 'Xelaev18032448m.g', 'ifnlr1', 'b3gnt7', 'tmem45b', 'loc100494822', 'loc100494945', 'golm1', 'dlx5', 'Xelaev18047460m.g', 'gjb2', 'elf3', 'dlx5', 'hopx', 'loc100494099', 'loc100135371', 'sypl2', 'slc24a5', 'scg3', 'Xelaev18018196m.g', 'duox1', 'fgf7', 'ctsh', 'loc100490291', 'cd53', 'map1a', 'map1a.like', 'ttll13', 'ctsl', 'c15orf26', 'loc100491930', 'loc100488087', 'rhcg', 'hapln3', 'acan', 'gnrhr2.nmi', 'nif', 'loc100492777']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,19,75,1,0.013333333333333334,"['MGC75582', 'Xelaev18004130m.g', 'myl1', 'myl1', 'actc1', 'eln2', 'crabp1', 'Xelaev18018009m.g', 'sema7a', 'unnamed.L.3', 'rora', 'rbpms2', 'ctsl', 'ctsh', 'duox1', 'Xelaev18018196m.g', 'scg3', 'Xelaev18017960m.g', 'slc24a5', 'fgf7', 'loc100490291', 'map1a', 'map1a.like', 'ttll13', 'c15orf26', 'loc100491930', 'loc100488087', 'rhcg', 'hapln3', 'acan', 'gnrhr2.nmi', 'nif', 'pstpip1', 'cttn.like.1', 'il1b', 'odf3', 'stab2', 'pah', 'lta4h', 'myf5', 'nts', 'Xelaev18017456m.g', 'epyc', 'kera', 'dcn', 'lyz', 'ptprb', 'phlda1', 'syt1.like', 'nell2', 'pdzrn4', 'cntn1', 'cav1', 'atp6ap1.1', 'il17rel', 'lamb4', 'Xelaev18017743m.g', 'efcab10.like', 'reln', 'fgl2', 'gata3', 'net1', 'lep', 'Xelaev18018612m.g', 'pgam2', 'dbn1', 'pdgfrb', 'Xelaev18019512m.g', 'Xelaev18019546m.g', 'loc100488434', 'Xelaev18019555m.g', 'loc100496720', 'parvg', 'akr1c2', 'tmem213']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,20,75,0,0.0,"['ly6g6c', 'umod.2', 'Xelaev18015037m.g', 'Xetrov90018123m', 'loc100492325.like.2', 'Xelaev18045052m.g', 'loc100494945', 'krt16', 'spink2', 'Xelaev18047460m.g', 'msln', 'upk1b', 'loc101731311', 'loc100485113', 'Xelaev18022082m.g', 'loc100490489', 'Xelaev18036218m.g', 'MGC108117', 'Xelaev18034626m.g', 's100a11', 'sox3', 'muc4', 'Xelaev18013182m.g', 'rdh7.2', 'rnf128', 'loc100493503.like', 'Xelaev18032450m.g', 'krt16', 'b3gnt7', 'Xelaev18026570m.g', 'Xelaev18038036m.g', 'Xelaev18032446m.g', 'bambi', 'hopx', 'hbg2', 'gjb2', 'klf2', 'odf3', 'lep', 'net1', 'fgl2', 'gata3', 'Xelaev18017960m.g', 'reln', 'efcab10.like', 'Xelaev18017743m.g', 'lamb4', 'cttn.like.1', 'Xelaev18018009m.g', 'pstpip1', 'crabp1', 'il17rel', 'sema7a', 'unnamed.L.3', 'rora', 'rbpms2', 'ctsl', 'ctsh', 'duox1', 'Xelaev18018196m.g', 'scg3', 'slc24a5', 'esrrg', 'cntn1', 'atp6ap1.1', 'lta4h', 'Xelaev18026267m.g', 'hmp19', 'stc2', 'atp6v0e1', 'dpysl3', 'slc26a2.2', 'tgfb2', 'cplx2', 'dbn1']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,21,75,1,0.013333333333333334,"['mmp7', 'loc101733140', 'mmp9', 'tkt', 'mpo', 'gpi', 'prss57', 'cybb', 'dstn', 'ncf1', 'loc100493999.like', 'lyg2', 'lta4h', 'Xelaev18045052m.g', 'cyba', 'Xelaev18014011m.g', 'Xetrov90014332m', 'prss57', 'loc100490489', 'cxcr4', 'pgd', 'kera', 'fgf7', 'slc24a5', 'scg3', 'epyc', 'Xelaev18018196m.g', 'duox1', 'ctsh', 'ctsl', 'loc100490291', 'ptprb', 'map1a', 'dcn', 'ttll13', 'c15orf26', 'loc100491930', 'Xelaev18017456m.g', 'nts', 'myf5', 'loc100488087', 'rhcg', 'hapln3', 'acan', 'gnrhr2.nmi', 'map1a.like', 'rora', 'rbpms2', 'reln', 'syt1.like', 'nell2', 'pdzrn4', 'cntn1', 'cav1', 'atp6ap1.1', 'il17rel', 'lamb4', 'lyz', 'Xelaev18017743m.g', 'efcab10.like', 'fgl2', 'phlda1', 'gata3', 'net1', 'lep', 'odf3', 'cttn.like.1', 'Xelaev18017960m.g', 'nif', 'crabp1', 'Xelaev18018009m.g', 'sema7a', 'unnamed.L.3', 'pstpip1', 'eln2']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,22,75,0,0.0,"['s100a11', 'atp6v0a4', 'loc100498507', 'atp6v1g3', 'Xelaev18045363m.g', 'atp6v1c2', 'loc100488828', 'loc100495848', 'tldc2', 'krt8', 'tmem72', 'gcnt2', 'rnasek', 'tgm5', 'Xelaev18022529m.g', 'wdr16', 'insrr', 'elf3', 'Xelaev18041411m.g', 'slc35b2', 'tmem45b', 'Xelaev18045938m.g', 'Xelaev18022528m.g', 'st6galnac2', 'atp6v1b1', 'Xetrov90018123m', 'cystm1', 'rcan1', 'acat1', 'tmem213', 'aldob', 'Xelaev18006566m.g', 'tspan1', 'loc100127564', 'suclg2', 'txn', 'Xelaev18047460m.g', 'loc100494945', 'Xelaev18028574m.g', 'Xelaev18034078m.g', 'rogdi', 'Xelaev18011400m.g', 'upk1a', 'Xetrov90011359m', 'krt12', 'rhcg', 'grn', 'rora', 'dcn', 'sema7a', 'Xelaev18018009m.g', 'unnamed.L.3', 'Xelaev18017743m.g', 'kera', 'ptprb', 'rbpms2', 'epyc', 'ctsl', 'Xelaev18017456m.g', 'nts', 'ctsh', 'duox1', 'myf5', 'lyz', 'nell2', 'phlda1', 'odf3', 'reln', 'lamb4', 'fgl2', 'gata3', 'il17rel', 'scg3', 'net1', 'lep']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,23,75,0,0.0,"['sox10', 'c1qtnf3', 'myf5', 'sox10', 'rbm24', 'loc100497910', 'myf5', 'pax3', 'cst3', 'sox8', 'ednrb2', 'Xetrov90007079m', 'des.1', 'gng10', 'msc', 'cox4i2', 'Xelaev18002241m.g', 'aldoc', 'ccnb1.2', 'Xelaev18047430m.g', 'Xelaev18022166m.g', 'ckmt1b', 'loc100494945', 'krt12', 'ube2c', 'loc100494945', 'slc7a8', 'Xelaev18047460m.g', 'ptx3', 'Xelaev18004130m.g', 'plk1', 'txn', 'loc100049121', 'tnnc2', 'act3', 'loc100494786', 'angptl7', 'fabp3', 'actc1', 'Xelaev18047462m.g', 'Xelaev18045095m.g', 'Xelaev18013239m.g', 'Xelaev18001106m.g', 'fam212a', 'psap', 'Xelaev18045052m.g', 'spon2', 'loc100127564', 'Xelaev18041553m.g', 'Xelaev18045307m.g', 'Xelaev18047453m.g', 'tfpi2', 'Xelaev18047608m.g', 'lama4', 'gstz1', 'myl1', 'Xelaev18033116m.g', 'Xetrov90011359m', 'Xetrov90018123m', 'hey1', 'ckm', 'col1a2', 'col3a1', 'Xetrov90001378m', 'timp.1', 'hbg2', 'col2a1', 'mylpf', 'col1a1', 'act3', 'myl1', 'dcn', 'phlda1', 'ptprb', 'lyz']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,24,75,1,0.013333333333333334,"['Xelaev18045363m.g', 'tmem72', 'Xelaev18041411m.g', 'loc100495848', 'itln1', 'tmem213', 'atp6ap1.1', 'slc4a9', 'akr1c2', 'msln', 'atp6v1g3', 'elf3', 'Xelaev18047460m.g', 'tfcp2l1', 'rnasek', 'tgm5', 'Xelaev18022166m.g', 'Xelaev18010901m.g', 'loc100498507', 'cystm1', 's100a11', 'tmem45b', 'loc100494945', 'Xelaev18045052m.g', 'loc100145701', 'upk1a', 'ca2', 'Xelaev18006566m.g', 'cntn1', 'sema7a', 'rora', 'rbpms2', 'ctsl', 'kera', 'ctsh', 'epyc', 'duox1', 'Xelaev18017456m.g', 'Xelaev18018196m.g', 'nts', 'scg3', 'slc24a5', 'fgf7', 'loc100490291', 'map1a', 'map1a.like', 'ttll13', 'myf5', 'c15orf26', 'lta4h', 'unnamed.L.3', 'Xelaev18018009m.g', 'pdzrn4', 'dcn', 'cav1', 'nell2', 'il17rel', 'lamb4', 'Xelaev18017743m.g', 'efcab10.like', 'reln', 'fgl2', 'gata3', 'loc100491930', 'net1', 'lep', 'syt1.like', 'odf3', 'phlda1', 'ptprb', 'cttn.like.1', 'Xelaev18017960m.g', 'pstpip1', 'lyz', 'crabp1']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,25,75,1,0.013333333333333334,"['Xelaev18002241m.g', 'hbg2', 'Xelaev18047453m.g', 'Xelaev18045082m.g', 'adck3', 'ckm', 'Xelaev18047462m.g', 'Xelaev18045052m.g', 'eif5b', 'actc1', 'Xelaev18045306m.g', 'Xelaev18047430m.g', 'Xelaev18047452m.g', 'Xelaev18045307m.g', 'actc1', 'ctsb', 'Xetrov90011359m', 'Xetrov90018123m', 'Xetrov90002578m', 'Xelaev18037639m.g', 'mylpf', 'slc10a4', 'Xelaev18047460m.g', 'plat', 'nmral1', 'Xelaev18001106m.g', 'myl1', 'Xelaev18045095m.g', 'Xelaev18022166m.g', 'col1a2', 'Xelaev18000342m.g', 'map1a', 'odf3', 'cttn.like.1', 'loc100490291', 'Xelaev18017960m.g', 'fgf7', 'pstpip1', 'slc24a5', 'scg3', 'crabp1', 'Xelaev18018009m.g', 'sema7a', 'Xelaev18018196m.g', 'duox1', 'ctsh', 'unnamed.L.3', 'ctsl', 'rbpms2', 'rora', 'eln2', 'il17rel', 'lep', 'ptprb', 'dbn1', 'hk2', 'stab2', 'pah', 'lta4h', 'myf5', 'nts', 'Xelaev18017456m.g', 'epyc', 'kera', 'dcn', 'lyz', 'phlda1', 'net1', 'syt1.like', 'nell2', 'pdzrn4', 'cntn1', 'cav1', 'atp6ap1.1', 'lamb4']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,26,75,0,0.0,"['slc18a3', 'stmn4', 'mllt11', 'sncg', 'slc32a1', 'slc10a4', 'Xelaev18016849m.g', 'tac1', 'Xelaev18001525m.g', 'lhx1', 'map1b', 'sfrp2', 'fgf13', 'Xetrov90001378m', 'gng3', 'sncb', 'amph', 'Xelaev18004130m.g', 'Xetrov90020377m', 'chgb', 'cpe', 'onecut2', 'syt4', 'dpysl3', 'cystm1', 'neto1', 'tusc3', 'kif5a', 'scg3', 'rasd1', 'fez1', 'khdrbs3', 'hoxa13', 'ywhag', 'vstm2b', 'napb', 'chga', 'tac1', 'stmn2', 'Xelaev18009011m.g', 'crmp1', 'epb41l3', 'cxcr4', 'rab6b', 'cplx1', 'elavl2', 'scg2', 'scg5', 'vsnl1', 'mtus1', 'abcb1', 'ncam1', 'cxcr4', 'cenpv', 'unnamed.L.12', 'esrrg', 'vat1', 'pfkfb4', 'tmem35', 'nefl', 'dpysl3', 'pcp4', 'nsg1', 'Xelaev18039277m.g', 'fabp3', 'Xelaev18002849m.g', 'Xelaev18033116m.g', 'map1b', 'olfm1', 'rasl10a', 'prph', 'diras2', 'hmp19', 'rgs4', 'nova1']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,27,75,1,0.013333333333333334,"['gap43', 'sncb', 'Xelaev18016849m.g', 'gap43', 'rasl10a', 'mllt11', 'tac1', 'tac1', 'klf7', 'cpe', 'abcb1', 'rtn1', 'lhx3', 'cxcr4', 'vat1', 'Xetrov90001378m', 'dpysl2', 'ednra', 'duox1', 'ctsh', 'Xelaev18018196m.g', 'ctsl', 'scg3', 'rbpms2', 'rora', 'slc24a5', 'eln2', 'fgf7', 'loc100490291', 'sema7a', 'map1a', 'map1a.like', 'ttll13', 'c15orf26', 'loc100491930', 'loc100488087', 'rhcg', 'hapln3', 'acan', 'unnamed.L.3', 'cttn.like.1', 'Xelaev18018009m.g', 'crabp1', 'nts', 'Xelaev18017456m.g', 'epyc', 'kera', 'dcn', 'lyz', 'ptprb', 'phlda1', 'syt1.like', 'nell2', 'pdzrn4', 'cntn1', 'cav1', 'atp6ap1.1', 'il17rel', 'lamb4', 'Xelaev18017743m.g', 'efcab10.like', 'reln', 'fgl2', 'gata3', 'net1', 'lep', 'odf3', 'nif', 'Xelaev18017960m.g', 'pstpip1', 'gnrhr2.nmi', 'aebp1', 'Xelaev18018612m.g', 'il1b', 'gp1ba']"
"overlap filter ratio=0.2, resolution=2.0, kmeans n=45",1,louvain,xgboost,28,75,1,0.013333333333333334,"['loc101734073', 'loc101734270', 'Xelaev18014969m.g', 'il2rg', 'laptm5', 'Xelaev18023781m.g', 'gzma', 'loc100493999.like', 'loc100485744', 'loc101731250', 'hacd4', 'mpl', 'gja4', 'ctsl', 'lcp1', 'loc100493999.like', 'lyg2', 'gzmh', 'cybb', 'Xelaev18005094m.g', 'coro6.1', 'slurp1l', 'tox2', 'pgd', 'Xelaev18045052m.g', 'txn', 'ckm', 'loc100486268.like', 'Xelaev18047430m.g', 'dstn', 'nckap1l', 'cst7', 'ikzf1', 'unnamed.L.3', 'rora', 'rbpms2', 'ttll13', 'map1a.like', 'Xelaev18018196m.g', 'map1a', 'loc100490291', 'fgf7', 'ctsh', 'duox1', 'slc24a5', 'scg3', 'sema7a', 'eln2', 'cttn.like.1', 'Xelaev18018009m.g', 'crabp1', 'nts', 'Xelaev18017456m.g', 'epyc', 'kera', 'dcn', 'lyz', 'ptprb', 'phlda1', 'syt1.like', 'nell2', 'pdzrn4', 'cntn1', 'cav1', 'atp6ap1.1', 'il17rel', 'lamb4', 'Xelaev18017743m.g', 'efcab10.like', 'reln', 'fgl2', 'gata3', 'net1', 'lep', 'odf3']"
