root_label,time,method,model,cluster,marker_count,overlap_count,overlap_ratio,processed_genes
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,11,75,0,0.0,"['tac1', 'Xelaev18001106m.g', 'Xelaev18009011m.g', 'Xelaev18045052m.g', 'nefm', 'hbg2', 'scg2', 'sncg', 'gap43', 'klf7', 'Xelaev18002241m.g', 'Xelaev18005235m.g', 'stmn2', 'map1b', 'mllt11', 'tac1', 'ckm', 'Xelaev18047430m.g', 'cxcr4', 'unnamed.L.12', 'cpe', 'loc100495918', 'nhlh1', 'slit2', 'cpe', 'isl1', 'syt4', 'slc18a3', 'dpysl3', 'actc1', 'gap43', 'epb41l3', 'stmn2', 'c1qtnf3', 'rbp1', 'rab3a', 'penk', 'Xelaev18045095m.g', 'vsnl1', 'ntng2', 'crhbp', 'Xelaev18029747m.g', 'mnx1', 'prph', 'ncam1', 'cplx2', 'kif5a', 'olfm1', 'Xetrov90018123m', 'stmn4', 'sncb', 'Xelaev18022166m.g', 'id4', 'slc10a4', 'Xelaev18036101m.g', 'chgb', 'tnnc2', 'grik5.like.1', 'zfhx4', 'mmp17', 'lhx1', 'cadm3', 'Xelaev18004130m.g', 'cda', 'Xelaev18047462m.g', 'cotl1', 'act3', 'prima1.like', 'Xelaev18004547m.g', 'fabp3', 'slc32a1', 'shox2', 'hoxb9', 'emb', 'snca']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,12,75,1,0.013333333333333334,"['Xelaev18015037m.g', 'Xelaev18012141m.g', 'Xelaev18001106m.g', 'umod.2', 'Xelaev18047430m.g', 'Xelaev18014965m.g', 'Xetrov90018123m', 'Xelaev18045052m.g', 'itln1', 'Xelaev18045095m.g', 'loc100492852', 'Xelaev18047460m.g', 'Xelaev18012120m.g', 'ckm', 'loc101732853', 'ctsb', 'fabp3', 'krt16', 'rhbg', 'Xelaev18002241m.g', 'suclg2', 'hbg2', 'c1qtnf3', 'aldob', 'loc100494099', 'Xelaev18013503m.g', 'Xelaev18047462m.g', 'col1a1', 'vgll1', 'ctsc', 'Xelaev18013239m.g', 'Xelaev18015757m.g', 'col3a1', 'loc100494945', 'act3', 'Xelaev18038704m.g', 'muc1', 'spink2', 'Xetrov90010969m', 'ly6g6c', 'loc549413', 'loc100494945', 'timp.1', 'Xelaev18022166m.g', 'krt12', 'Xelaev18022531m.g', 's100a11', 'col2a1', 'sult2b1', 'Xelaev18022549m.g', 'Xelaev18021648m.g', 'Xelaev18036521m.g', 'spink2', 'hes3.3', 'Xelaev18035495m.g', 'tmem45b', 'rdh7.2', 'loc100127750', 'col11a1.like', 'xa.1.like', 'msx2', 'hsd17b11', 'Xelaev18045307m.g', 'Xelaev18047452m.g', 'Xelaev18047453m.g', 'loc100494822', 'il20rb.like', 'hey1', 'loc100127564', 'cdk1', 'krt', 'msc', 'foxr1', 'loc100135371', 'Xelaev18022082m.g']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,13,75,0,0.0,"['mpo', 'slurp1l', 'prtn3', 'mmp7', 'Xelaev18001042m.g', 'Xelaev18001106m.g', 'loc100488434', 'ikzf1', 'prss57', 'cybb', 'lyg2', 'ctsb', 'loc100137672', 'basp1', 'Xelaev18018927m.g', 'ctbs', 'loc100489423', 'Xelaev18045052m.g', 'Xelaev18047430m.g', 'psap', 'txn', 'Xelaev18002241m.g', 'lgals9c', 'ube2c', 'unnamed.L.13', 'tyrobp', 'Xelaev18024498m.g', 'dstn', 'Xelaev18038249m.g', 'loc100494945', 'xilr2', 'Xelaev18030549m.g', 'syne1', 'ptafr', 'kpna2', 'loc101733140', 'c1qtnf3', 'crp.4', 'Xelaev18038244m.g', 'mmp25', 'Xelaev18045095m.g', 'nmral1', 'cotl1', 'loc100493381', 'mbnl1', 'rab44', 'loc100492943', 'hbg2', 'lcp1', 'Xelaev18022166m.g', 'arhgdib', 'Xelaev18038242m.g', 'prss57', 'loc101732654.like', 'rnasek', 'loc733459', 'loc100493999.like', 'st6galnac2', 'col11a1.like', 'lta4h', 'ncf1', 'cxcr4', 'lfng', 'Xetrov90018212m', 'loc100493672', 'fabp3', 'ets2', 'Xelaev18015058m.g', 'ccl20b', 'coro1a', 'Xelaev18001597m.g', 'loc101735145', 'Xetrov90011359m', 'loc101731250', 'il1b']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,14,75,0,0.0,"['Xelaev18001106m.g', 'loc100490646', 'Xelaev18002241m.g', 'loc100490646', 'Xelaev18045052m.g', 'hbg2', 'hes5.1', 'slc1a3', 'hes9.2', 'hes5_X2', 'Xelaev18047430m.g', 'cst3', 'c1qtnf3', 'loc100497528', 'hes5.1', 'krt8', 'hes5.2', 'ckm', 'sox3', 'efcab10.like', 'efcab1', 'krt18', 'fabp7', 'ptn', 'fn1', 'hes5.2', 'Xelaev18045307m.g', 'msc', 'hoxb9', 'col1a1', 'c17orf58', 'krt19', 'Xetrov90018123m', 'Xelaev18016451m.g', 'Xelaev18022166m.g', 'Xelaev18047460m.g', 'sncb', 'npr3', 'cxcr4', 'dbx1', 'Xelaev18024815m.g', 'Xelaev18045095m.g', 'akap12', 'hes3.3', 'ptrf', 'actc1', 'msi1', 'iqca1', 'myl1', 'c2orf50', 'nmral1', 'lfng', 'c1orf158', 'hes9.1', 'sox10', 'loc105947880', 'krt18', 'foxr1', 'bcl11b', 'hpd.like.1', 'col1a2', 'col3a1', 'hes9.1', 'loc100495280', 'Xelaev18022531m.g', 'loc101731931', 'rbp1', 'myt1', 'sdsl', 'pih1d3', 'rarres1', 'fabp3', 'stmn2', 'pax3', 'dlc']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,15,75,0,0.0,"['ckm', 'Xelaev18027940m.g', 'txn', 'hsp90aa1.1', 'Xelaev18047608m.g', 'tal1', 'atp6v0a4', 'ptx3', 'Xelaev18038699m.g', 'ggh.2', 'mmp9', 'serpinb1', 'loc101735287', 'Xelaev18033116m.g', 'loc101734526', 'Xelaev18001106m.g', 'tmem38b', 'Xelaev18028574m.g', 'hebp2', 'cadm3', 'prph', 'glul.like.1', 'actc1', 'mpo', 'tekt4', 'chit1', 'adck3', 'st6galnac2', 'slurp1l', 'lama5', 'cxcl12', 'Xelaev18014965m.g', 'mmp8', 'Xelaev18045052m.g', 'timp.1', 'aldob', 'Xetrov90018123m', 'myl1', 'c7orf57', 'ctsc', 'psap', 'pfkfb4', 'Xelaev18036534m.g', 'Xelaev18036345m.g', 'crp.4', 'loc733459', 'krt18', 'ikzf1', 'Xelaev18034626m.g', 'aldob', 'tnc.like', 'loc100487808', 'ptx3', 'clca3p.like', 'Xelaev18012141m.g', 'rtn1', 'loc100493999.like', 'Xelaev18045100m.g', 'col1a2', 'rab6a', 'krt75', 'tal1', 'tmem38a', 'lgmn', 'rtbdn', 'prss57', 'loc100488751', 'plvap', 'cd53', 'nif', 'hbg2', 'tspan32', 'napb', 'htra1', 'gpi']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,16,75,0,0.0,"['crp.4', 'unnamed.L.13', 'loc100494786', 'Xelaev18018927m.g', 'ccr3', 'lgmn', 'prtn3', 'mpo', 'Xelaev18045307m.g', 'ckm', 'Xelaev18001106m.g', 'Xelaev18045095m.g', 'Xelaev18011766m.g', 'c1qb', 'hbg2', 'unnamed.S.7', 'gpr141', 'loc100488434', 'rgs1', 'Xelaev18038242m.g', 'Xelaev18030549m.g', 'c1qtnf3', 'Xelaev18022166m.g', 'Xelaev18045052m.g', 'myl1', 'Xelaev18045151m.g', 'c1qa', 'psap', 'loc101733140', 'rarres1', 'Xetrov90021734m', 'coro6.1', 'ptpn6', 'Xetrov90002578m', 'lgals9c', 'Xelaev18036218m.g', 'Xelaev18047430m.g', 'col1a2', 'Xelaev18002241m.g', 'Xelaev18022531m.g', 'Xelaev18035512m.g', 'cxcr3L.', 'loc100496720', 'loc100492943', 'tnip2', 'Xelaev18015058m.g', 'Xelaev18047460m.g', 'il1b', 'Xelaev18047453m.g', 'Xelaev18018009m.g', 'ctsb', 'hvcn1', 'cfp', 'ctsc', 'Xetrov90001378m', 'ggh.2', 'pcp4', 'ets2', 'timp.1', 'Xetrov90011359m', 'aif1l', 'cxcl8', 'tyrobp', 'Xelaev18001555m.g', 'lta4h', 'sccpdh', 'Xelaev18014011m.g', 'Xelaev18045082m.g', 'loc105948426', 'dpepe', 'p2ry8', 'loc101735145', 'col1a1', 'loc100497492', 'itgb2']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,17,75,1,0.013333333333333334,"['Xelaev18045095m.g', 'Xelaev18002241m.g', 'c1qtnf3', 'pthlh', 'myf5', 'myl1', 'gng8', 'fbln2', 'cxcl12', 'Xelaev18045307m.g', 'fabp3', 'vwc2l.2', 'col3a1', 'Xetrov90011359m', 'fam212a', 'lama4', 'ube2c', 'tgfb1', 'Xelaev18047462m.g', 'cpamd8', 'Xetrov90001378m', 'cpxm1', 'tnnc2', 'vcan', 'actc1', 'hpd.like.1', 'slurp1l', 'Xelaev18036218m.g', 'cd79a', 'arhgdib', 'loc100049121', 'angptl7', 'Xelaev18020802m.g', 'dpysl3', 'foxr1', 'sox10', 'olfml3', 'ptx3', 'fn1', 'efcab10.like', 'krt8', 'dstn', 'rarres2', 'gja1', 'dcn', 'cox4i2', 'lcp1', 'Xelaev18022166m.g', 'lamb1', 'phlda1', 'cdk1', 'cdo1', 'tnn', 'sox8', 'mmp13l', 'col1a1', 'kpna2', 'hes5_X2', 'timp.1', 'bmp4', 'gstz1', 'colec12', 'Xelaev18045052m.g', 'Xelaev18000342m.g', 'kera', 'grn', 'dcn', 'f2rl3', 'rbm24', 'cd19', 'slc1a3', 'tnc.like', 'tmem100', 'rnasek', 'hes5.1']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,18,75,1,0.013333333333333334,"['cyp26a1', 'upk2', 'loc100127564', 'Xelaev18001106m.g', 'loc101735282', 'ckm', 'Xelaev18022166m.g', 'dlx3', 'leng9', 'Xelaev18015037m.g', 'itln1', 'sst', 'krt16', 'elf3', 'ly6g6c', 'col1a1', 'atp13a.like', 'krt', 'aldob', 'spink2', 'upk3b', 'suclg2', 'Xelaev18002241m.g', 'loc100493503.like', 'loc100494072.like', 'klf2', 'Xelaev18032295m.g', 'mylpf', 'umod.2', 'dlx5', 'b3gnt7', 'loc100490489', 'Xelaev18021648m.g', 'loc101732853', 'upk1b', 'Xelaev18047430m.g', 'Xetrov90018123m', 'Xelaev18045649m.g', 'Xelaev18035494m.g', 'mb21d1', 'twsg1', 'Xelaev18038036m.g', 'txn', 'sds', 'bambi', 'fam46c', 'loc100485113', 'fabp3', 'rdh10', 'Xelaev18045095m.g', 'col1a2', 'loc100495760', 'prdm1', 'timp.1', 'loc100049121', 'psap', 'il20rb.like', 'slco2b1', 'col1a1', 'Xelaev18032446m.g', 'muc4', 'prdm1', 'Xelaev18032448m.g', 'dkk1', 'Xetrov90018122m', 'areg', 'dlx5', 'Xelaev18038704m.g', 'chst2', 'tnnt3', 'serpinb4', 'Xelaev18022549m.g', 'tmem45b', 'Xelaev18011412m.g', 'act3']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,19,75,0,0.0,"['Xelaev18001106m.g', 'Xelaev18045052m.g', 'Xelaev18002241m.g', 'c1qtnf3', 'Xelaev18047430m.g', 'ckm', 'myl1', 'tnni1.2', 'hbg2', 'fabp3', 'Xelaev18045307m.g', 'Xelaev18022166m.g', 'Xelaev18004130m.g', 'Xelaev18045095m.g', 'Xelaev18020802m.g', 'col11a1.like', 'col1a1', 'col1a2', 'Xelaev18022531m.g', 'myh1.2.1', 'glul.like.1', 'MGC75582', 'Xelaev18047462m.g', 'mybph', 'Xetrov90001378m', 'des.1', 'tnnt3', 'Xetrov90018123m', 'Xetrov90011359m', 'msc', 'kpna2', 'mylpf', 'Xelaev18045649m.g', 'Xelaev18041711m.g', 'lyar', 'ube2c', 'Xelaev18047460m.g', 'nmral1', 'gamt', 'cdk1', 'atp2a1', 'myf5', 'slurp1l', 'cdk1', 'tnnc2', 'rbm24', 'tnni1.2', 'sox8', 'ccdc175', 'akap12', 'foxr1', 'cdo1', 'dupd1', 'tnni2', 'gngt1', 'bgn', 'Xelaev18018009m.g', 'gstz1', 'Xelaev18019512m.g', 'tnnc1', 'Xelaev18047453m.g', 'myog', 'actc1', 'hpd.like.1', 'col3a1', 'Xelaev18047609m.g', 'cox4i2', 'srl.like', 'Xelaev18047608m.g', 'sypl2', 'Xelaev18016451m.g', 'atp6v1h', 'Xelaev18034830m.g', 'hey1', 'pax3']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,20,75,0,0.0,"['Xelaev18015037m.g', 'Xelaev18001106m.g', 'Xelaev18045052m.g', 'Xelaev18014965m.g', 'Xelaev18047460m.g', 'itln1', 'Xetrov90018123m', 'loc100127564', 'fabp3', 'loc101732853', 'Xetrov90011359m', 'muc4', 'umod.2', 'Xelaev18012141m.g', 'Xelaev18034626m.g', 'Xelaev18022549m.g', 'akr1c2', 'Xelaev18013239m.g', 'upk1a', 'b3gnt7', 'krt16', 'loc101731311', 'c1qtnf3', 'Xelaev18036218m.g', 'loc100494822', 'alcam', 'loc101735282', 'spink2', 'Xelaev18012120m.g', 'rdh7.2', 'hes3.3', 'timp.1', 'Xelaev18047430m.g', 'loc100049121', 'hbg2', 'msln', 'ly6g6c', 'dlx3', 'Xelaev18038704m.g', 'Xelaev18022082m.g', 'chst2', 'act3', 'Xelaev18032295m.g', 'Xelaev18038699m.g', 'ppp1r13l', 'hopx', 'il13ra1', 'Xelaev18032448m.g', 'enc1.2', 'loc100492852', 'aldob', 'actc1', 'Xelaev18045082m.g', 'leng9', 'loc100493503.like', 'prdm1', 'Xelaev18002241m.g', 'krt75', 'msx1', 'upk2', 'Xelaev18024800m.g', 'glul.like.1', 'Xelaev18020998m.g', 'rhov', 'Xelaev18038036m.g', 'Xelaev18022531m.g', 'Xelaev18047453m.g', 'bmp4', 'Xelaev18011400m.g', 'vgll1', 'rhbg', 'Xelaev18045095m.g', 'Xelaev18047861m.g', 'Xelaev18015036m.g', 'Xelaev18016080m.g']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,21,75,0,0.0,"['ctsl', 'mmp7', 'Xelaev18015058m.g', 'Xelaev18002241m.g', 'gzmh', 'lyg2', 'cxcr3L.', 'gng8', 'arhgdib', 'rgs1', 'fabp3', 'tox2', 'crp.4', 'Xelaev18036218m.g', 'loc100137672', 'sla', 'hbg2', 'actc1', 'cybb', 'loc100127750', 'tox2', 'Xelaev18045052m.g', 'lcp1', 'bcl11b', 'Xelaev18021482m.g', 'ctbs', 'prss57', 'ckm', 'ctgfl', 'gsto1', 'cd79a', 'cpa3', 'hcst', 'gzma', 'cryl1', 'Xelaev18009066m.g', 'anxa2', 'Xetrov90011359m', 'epx', 'mpo', 'pgd', 'Xelaev18045307m.g', 'c1qtnf3', 'parvg', 'act3', 'Xelaev18001555m.g', 'basp1', 'lcp1', 'mbnl1', 'cxcr4', 'loc101731250', 'loc100137715', 'rarres2', 'ly6g6c', 'cd19', 'ctsb', 'fxyd5', 'loc100494786', 'dstn', 'tnip2', 'cd3g', 'Xelaev18001597m.g', 'loc100494945', 'col3a1', 'pmp2', 'Xelaev18001106m.g', 'myl1', 'runx3', 'serpinb1', 'unnamed.S.7', 'serpini1', 'gata3', 'il.21', 'Xelaev18014969m.g', 'ifi30']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,22,75,0,0.0,"['Xelaev18040968m.g', 'Xelaev18002241m.g', 'ckm', 'slc26a2.2', 'Xetrov90018123m', 'acat1', 'Xelaev18001106m.g', 'atp6ap1.1', 's100a11', 'loc100498507', 'atp6v1g3', 'loc100494515.like', 'Xelaev18017743m.g', 'insrr', 'foxi1', 'Xelaev18045052m.g', 'ca2', 'Xelaev18022166m.g', 'slc26a2.2', 'tmem72', 'st6galnac2', 'Xelaev18047430m.g', 'Xetrov90018123m', 'upk1b', 'atp6v1b1', 'tmem213', 'serpinb5', 'tgm5', 'rhcg', 'Xelaev18010901m.g', 'Xelaev18047462m.g', 'muc1', 'wdr16', 'rhobtb1', 'snx31', 'itln1', 'elf3', 'hbg1', 'krt8', 'Xelaev18028574m.g', 'camk1', 'Xelaev18045649m.g', 'Xelaev18045082m.g', 'Xelaev18034830m.g', 'rcan1', 'ctsb', 'atp6ap1.1', 'atp6v0d2', 'loc100488828', 'foxi1', 'loc100049121', 'Xelaev18022529m.g', 'Xelaev18020998m.g', 'loc100145701', 'Xelaev18045938m.g', 'upk1a', 'gsn', 'loc100494984', 'adck3', 'fkbp1b', 'Xelaev18034626m.g', 'Xelaev18040492m.g', 'psap', 'fabp3', 'loc100495848', 'tfap2c', 'Xelaev18043178m.g', 'lyar', 'tpte2', 'ddit4', 'c1qtnf3', 'Xetrov90010969m', 'nmral1', 'loc549413', 'esrrg']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,23,75,0,0.0,"['hbg2', 'Xelaev18045052m.g', 'loc100498507', 'Xelaev18047460m.g', 'Xelaev18001106m.g', 'Xelaev18045095m.g', 'Xelaev18045363m.g', 'loc100497848', 'krt8', 'itln1', 'akr1c2', 'Xelaev18022528m.g', 'Xelaev18047430m.g', 'Xelaev18022529m.g', 'slc26a2.2', 'loc100488828', 'Xelaev18010901m.g', 'msln', 'tgm5', 'upk1b', 'tmem213', 'elf3', 'st6galnac2', 'Xelaev18045307m.g', 'c1qtnf3', 'slc26a2.2', 'acat1', 'serpinb4', 'loc100145701', 'atp6v1c2', 'Xelaev18041411m.g', 'ckm', 'Xetrov90011361m', 'loc100487740', 'loc549413', 'tfcp2l1', 'aldob', 'nmral1', 's100a11', 'cystm1', 'acsl4', 'loc100492852', 'wdr16', 'fabp3', 'Xelaev18022531m.g', 'rcan1', 'Xelaev18045938m.g', 'Xelaev18007618m.g', 'loc100127564', 'insrr', 'tmem45b', 'gstz1', 'tldc2', 'loc101735282', 'Xelaev18009292m.g', 'Xelaev18047452m.g', 'Xelaev18045649m.g', 'myl1', 'Xelaev18043178m.g', 'upk1a', 'msc', 'slurp1l', 'col11a1.like', 'Xelaev18020998m.g', 'loc100049121', 'atp6v0d2', 'Xelaev18016074m.g', 'tmem45b', 'fkbp1b', 'rnasek', 'tmem72', 'Xelaev18006566m.g', 'rhobtb1', 'krt16', 'tpte2']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,24,75,1,0.013333333333333334,"['Xelaev18001106m.g', 'cfd', 'ckm', 'Xelaev18045052m.g', 'Xelaev18002241m.g', 'hbg2', 'c1qtnf3', 'gngt1', 'Xelaev18045095m.g', 'myl1', 'cav1', 'icam5', 'pmp2', 'Xetrov90001378m', 'Xelaev18022166m.g', 'fabp3', 'pmp2', 'anxa2', 'krt8', 'Xelaev18047460m.g', 'col1a1', 'Xelaev18045307m.g', 'Xelaev18022531m.g', 'Xelaev18047430m.g', 'Xelaev18047462m.g', 'col1a2', 'Xetrov90011359m', 'sdpr', 'cav1', 'vat1', 'cetp', 'slurp1l', 'msc', 'ptrf', 'actc1', 'acta2', 'fabp4', 'plvap', 'ptrf', 'krt19', 'fam167b', 'hs3st1', 'ch25h', 'gpm6b.like', 'tpm2', 'c8orf4', 'Xetrov90018123m', 'mrc1', 'Xelaev18016451m.g', 'plvap', 'plk2', 'acta2', 'lifr', 'foxr1', 'grap', 'stab2', 'tagln', 'gap43', 'nid2', 'Xetrov90029958m', 'col11a1.like', 'timp.1', 'slc26a10', 'act3', 'aqp1', 'cdk1', 'col3a1', 'mcam', 'tinagl1.like', 'cryl1', 'pax3', 'cox4i2', 'timp.1', 'ehd2', 'glul.like.1']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,25,75,0,0.0,"['ctsl', 'ckm', 'Xelaev18001106m.g', 'gzmh', 'Xelaev18022166m.g', 'Xelaev18045052m.g', 'hbg2', 'Xelaev18047430m.g', 'Xelaev18002241m.g', 'c1qtnf3', 'loc100493999.like', 'Xelaev18045095m.g', 'Xelaev18045307m.g', 'Xetrov90018123m', 'ca2', 'Xelaev18022531m.g', 'fabp3', 'Xelaev18047462m.g', 'Xelaev18018852m.g', 'gp9', 'Xelaev18009066m.g', 'Xelaev18005287m.g', 'Xelaev18047460m.g', 'myl1', 'act3', 'col1a1', 'col11a1.like', 'col1a2', 'cpa3', 'gata2', 'Xelaev18039168m.g', 'Xetrov90011361m', 'tspan32', 'gpm6b.like', 'actc1', 'Xelaev18036345m.g', 'col3a1', 'glul.like.1', 'msc', 'gng10', 'Xetrov90001378m', 'act3', 'loc100137715', 'Xelaev18015058m.g', 'Xetrov90011359m', 'des.1', 'ccnb1.2', 'atp6v1h', 'loc100488697', 'mylpf', 'gap43', 'Xelaev18042719m.g', 'agtr1', 'sla', 'Xelaev18045649m.g', 'col2a1', 'cdk1', 'loc100493999.like', 'mitf', 'cdo1', 'dstn', 'rgs13', 'Xelaev18037037m.g', 'sox8', 'Xelaev18016451m.g', 'cst7', 'ccnb1.2', 'Xelaev18022528m.g', 'hes8', 'rgs1', 'vat1', 'casq1', 'tnnt3', 'gata2', 'ccdc175']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,leiden,svm,26,75,0,0.0,"['Xelaev18001106m.g', 'Xelaev18047861m.g', 'Xelaev18045052m.g', 'Xelaev18002241m.g', 'otog', 'ckm', 'Xelaev18037830m.g', 'hbg2', 'Xelaev18047430m.g', 'Xelaev18045095m.g', 'c1qtnf3', 'fabp3', 'myl1', 'Xetrov90010969m', 'col1a1', 'Xelaev18047462m.g', 'camk1', 'Xelaev18045307m.g', 'Xelaev18022166m.g', 'col1a2', 'col11a1.like', 'msc', 'actc1', 'Xelaev18016451m.g', 'Xelaev18047460m.g', 'Xetrov90001378m', 'slurp1l', 'krt12', 'Xetrov90018123m', 'glul.like.1', 'Xelaev18022531m.g', 'nmral1', 'lyar', 'foxr1', 'Xelaev18045649m.g', 'cpe', 'ube2c', 'pax3', 'cdk1', 'Xetrov90011359m', 'loc100488697', 'aldh1a1', 'act3', 'foxa1', 'kpna2', 'loc100494945', 'atp6v1h', 'cdo1', 'bcas1', 'cdk1', 'col3a1', 'gpm6b.like', 'hey1', 'des.1', 'tnnc2', 'gstz1', 'sox8', 'ptrf', 'sult2b1', 'Xelaev18034830m.g', 'mylpf', 'hey1', 'klf2', 'myf5', 'Xelaev18021648m.g', 'Xelaev18034078m.g', 'Xelaev18018009m.g', 'Xelaev18045301m.g', 'fam46c', 'ankdd1b', 'loc100494945', 'trim72', 'ccdc175', 'tspan1', 'gnb3']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,louvain,logreg,0,75,0,0.0,"['hbg2', 'Xelaev18002241m.g', 'Xelaev18047462m.g', 'Xelaev18014009m.g', 'tal1', 'nmral1', 'Xetrov90011361m', 'Xelaev18022166m.g', 'hebp2', 'tcn2', 'krt16', 'loc100492777', 'Xelaev18012120m.g', 'Xelaev18014011m.g', 'umod.2', 'Xelaev18038699m.g', 'Xelaev18047430m.g', 'Xelaev18032295m.g', 'Xelaev18045307m.g', 'slurp1l', 'smad4.1', 'MGC75582', 'slc10a4', 'loc100127564', 'pcp4', 'Xelaev18047609m.g', 'loc100493914', 'Xelaev18041711m.g', 'loc100049121', 'rcan1', 'loc100487808', 'kpna2', 'loc100170419', 'sccpdh', 'loc101734526', 'Xelaev18037839m.g', 'lyar', 'zfand2a', 'mylpf', 'tnnc2', 'apoc1.like', 'hes6.1', 'Xetrov90018753m', 'eif5b', 'mmp8', 'ccnb1.2', 'Xelaev18039168m.g', 'act3', 'Xelaev18022528m.g', 'sdsl', 'col1a1', 'timp.1', 'ppp1r15a', 'pgd', 'loc100485319', 'cd34', 'Xelaev18030549m.g', 'gphn', 'loc100489257', 'ptx3', 'Xelaev18002292m.g', 'atp6v1h', 'sncb', 'krt18', 'msra.1', 'bambi', 'dpysl2', 'act3', 'Xelaev18018612m.g', 'ca2', 'tspan32', 'abat', 'lama4', 'tspan1', 'Xelaev18020998m.g']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,louvain,logreg,1,75,1,0.013333333333333334,"['hbg2', 'Xelaev18047453m.g', 'Xelaev18045082m.g', 'Xelaev18047452m.g', 'Xelaev18047462m.g', 'Xelaev18047460m.g', 'myl1', 'Xelaev18033116m.g', 'Xelaev18002241m.g', 'hba1', 'id4', 'cldn6.1', 'aldob', 'lyar', 'Xelaev18037839m.g', 'Xelaev18027940m.g', 'Xelaev18016663m.g', 'col2a1', 'Xelaev18009066m.g', 'angptl7', 'lfng', 'Xelaev18032295m.g', 'Xelaev18047861m.g', 'otos', 'cfd', 'bcam', 'ifit5', 'sccpdh', 'aldoc', 'col3a1', 'pdgfra', 'kera', 'loc100490646', 'ogn', 'mcam', 'loc100491922.like', 'krt18', 'enc1.2', 'rasl11b', 'Xelaev18045095m.g', 'snai2', 'slc7a7', 'ncf1', 'tpgs1', 'Xelaev18023341m.g', 'krt', 'gap43', 'Xelaev18037640m.g', 'tfap2c', 'ablim3', 'stmn2', 'angptl2', 'Xelaev18036546m.g', 'sncg', 'des.1', 'Xelaev18047430m.g', 'gpr141', 'hes5.1', 'Xelaev18005157m.g', 'Xelaev18025523m.g', 'foxr1', 'c9', 'Xelaev18015757m.g', 'Xelaev18003790m.g', 'olfml3', 'Xelaev18014011m.g', 'aldob', 'cxcl12', 'il13ra2', 'loc100127564', 'gamt', 'mrc2', 'Xelaev18034626m.g', 'Xelaev18022529m.g', 'gng3']"
"overlap filter ratio=0, resolution=1.0, kmeans n=10",1,louvain,logreg,2,75,1,0.013333333333333334,"['ctgf', 'fn1', 'timp.1', 'col2a1', 'timp.1', 'anxa2', 'loc101733131', 'igsf10', 'col8a1', 'cxcl10', 'fam101b', 'otos', 'angptl7', 'val', 'fn1', 'epyc', 'angptl2', 'hhip', 'spon2', 'mmp8', 'col8a1', 'mmp13l', 'gas2', 'Xelaev18007945m.g', 'emilin3', 'serpine2', 'serpine1', 'tgfb1', 'col3a1', 'Xelaev18045052m.g', 'arhgef40', 'htra1', 'tmem26', 'itgbl1', 'loc100494786', 'fxyd5', 'eln1', 'fbln2', 'stc1', 'has2', 'aebp1', 'Xelaev18041553m.g', 'zfhx4', 'gngt1', 'Xelaev18047430m.g', 'has2', 'cotl1', 'timp2', 'pdgfrl', 'Xelaev18040329m.g', 'tnfrsf11b', 'cxcl8', 'igfbp5', 'prss35', 'otos', 'loc100495131.like', 'phlda1', 'pik3r3', 'dkk1', 'itgbl1', 'slc1a3', 'acsl4', 'inf2', 'acta2', 'hmox1', 'gas2', 'zic1', 'mst1', 'mmp1', 'aldob', 'ptrf', 'lamb1', 'efemp1', 'igf2', 'cryl1']"
